ticker,window_start,window_end,split,label_binary,label_direction,image_path,r1,r2,r3,r4,r5
CRM,2019-05-29,2019-08-21,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190821_val.png,0.005818296689540148,0.02221498265862465,0.023280370980501175,-0.010171446017920971,-0.011395014822483063
CRM,2019-06-03,2019-08-26,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190826_val.png,-0.010171446017920971,-0.011395014822483063,0.026645714417099953,0.000897435937076807,-0.0216329675167799
CRM,2019-06-06,2019-08-29,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190829_val.png,0.000897435937076807,-0.0216329675167799,-0.0017693900736048818,0.00855571310967207,-0.017714673653244972
CRM,2019-06-11,2019-09-04,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190904_val.png,0.00855571310967207,-0.017714673653244972,-0.010179390199482441,0.0007353187538683414,0.029237613081932068
CRM,2019-06-14,2019-09-09,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190909_val.png,0.0007353187538683414,0.029237613081932068,0.0042740642093122005,-0.011503717862069607,0.00019608484581112862
CRM,2019-06-19,2019-09-12,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190912_val.png,-0.011503717862069607,0.00019608484581112862,-0.0012425205204635859,-0.0003272358444519341,0.005418298300355673
CRM,2019-06-24,2019-09-17,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190917_val.png,-0.0003272358444519341,0.005418298300355673,0.010362787172198296,-0.0035501085221767426,-0.01695508509874344
CRM,2019-06-27,2019-09-20,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190920_val.png,-0.0035501085221767426,-0.01695508509874344,0.0061631458811461926,-0.004257694818079472,-0.02714737504720688
CRM,2019-07-02,2019-09-25,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190925_val.png,-0.004257694818079472,-0.02714737504720688,0.0012133469572290778,-0.005065353587269783,-0.02377557009458542
CRM,2019-07-08,2019-09-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20190930_val.png,-0.005065353587269783,-0.02377557009458542,0.019092675298452377,0.006982369348406792,0.005188166629523039
CRM,2019-07-11,2019-10-03,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191003_val.png,0.006982369348406792,0.005188166629523039,-0.019613130018115044,0.0077826716005802155,-0.0043617598712444305
CRM,2019-07-16,2019-10-08,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191008_val.png,0.0077826716005802155,-0.0043617598712444305,0.020015543326735497,0.0,0.022310679778456688
CRM,2019-07-19,2019-10-11,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191011_val.png,0.0,0.022310679778456688,-0.03850864619016647,-0.005458156578242779,-0.014332223683595657
CRM,2019-07-24,2019-10-16,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191016_val.png,-0.005458156578242779,-0.014332223683595657,0.003187364200130105,-0.015477163717150688,0.019481588155031204
CRM,2019-07-29,2019-10-21,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191021_val.png,-0.015477163717150688,0.019481588155031204,0.02039286307990551,0.015873881056904793,0.028172722086310387
CRM,2019-08-01,2019-10-24,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191024_val.png,0.015873881056904793,0.028172722086310387,0.0019362339517101645,0.02036002278327942,-0.011373505927622318
CRM,2019-08-06,2019-10-29,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191029_val.png,0.02036002278327942,-0.011373505927622318,0.02055538259446621,-0.013487315736711025,0.0034837722778320312
CRM,2019-08-09,2019-11-01,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191101_val.png,-0.013487315736711025,0.0034837722778320312,0.004919903818517923,0.0035800684709101915,0.010043439455330372
CRM,2019-08-14,2019-11-06,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191106_val.png,0.0035800684709101915,0.010043439455330372,0.004150026012212038,0.006653548218309879,-0.0015977389412000775
CRM,2019-08-19,2019-11-11,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191111_val.png,0.006653548218309879,-0.0015977389412000775,0.0027637050952762365,0.0009808129398152232,-0.002699553733691573
CRM,2019-08-22,2019-11-14,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191114_val.png,0.0009808129398152232,-0.002699553733691573,0.007284334395080805,0.001462701358832419,-0.00807146355509758
CRM,2019-08-27,2019-11-19,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191119_val.png,0.001462701358832419,-0.00807146355509758,-0.00042985662003047764,-0.006779269315302372,0.005119517911225557
CRM,2019-08-30,2019-11-22,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191122_val.png,-0.006779269315302372,0.005119517911225557,-0.006357064936310053,0.008508065715432167,-0.011670761741697788
CRM,2019-09-05,2019-11-27,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191127_val.png,0.008508065715432167,-0.011670761741697788,0.003534120274707675,-0.03232986107468605,0.011377844028174877
CRM,2019-09-10,2019-12-03,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191203_val.png,-0.03232986107468605,0.011377844028174877,-0.0013281474821269512,-0.0033598560839891434,-0.006881637964397669
CRM,2019-09-13,2019-12-06,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191206_val.png,-0.0033598560839891434,-0.006881637964397669,-6.394066440407187e-05,0.013969368301331997,0.015889236703515053
CRM,2019-09-18,2019-12-11,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191211_val.png,0.013969368301331997,0.015889236703515053,0.005137898493558168,-0.0020396187901496887,-0.0009284764528274536
CRM,2019-09-23,2019-12-16,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191216_val.png,-0.0020396187901496887,-0.0009284764528274536,0.01139139849692583,0.007441781461238861,-0.004934671334922314
CRM,2019-09-26,2019-12-19,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191219_val.png,0.007441781461238861,-0.004934671334922314,-0.0029970358591526747,0.007688590325415134,0.002852895762771368
CRM,2019-10-01,2019-12-24,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191224_val.png,0.007688590325415134,0.002852895762771368,-0.015515551902353764,0.0012304665287956595,0.026394760236144066
CRM,2019-10-04,2019-12-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20191230_val.png,0.0012304665287956595,0.026394760236144066,-0.00492256972938776,0.04287801310420036,0.01459462195634842
CRM,2019-10-09,2020-01-03,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200103_val.png,0.04287801310420036,0.01459462195634842,0.00752840843051672,0.01271975226700306,0.0033351893071085215
CRM,2019-10-14,2020-01-08,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200108_val.png,0.01271975226700306,0.0033351893071085215,0.020052863284945488,-0.009454397484660149,-0.005837342236191034
CRM,2019-10-17,2020-01-13,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200113_val.png,-0.009454397484660149,-0.005837342236191034,0.008962259627878666,-0.002521101851016283,0.01654459536075592
CRM,2019-10-22,2020-01-16,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200116_val.png,-0.002521101851016283,0.01654459536075592,-0.013695121742784977,0.0067079574801027775,-0.010216156020760536
CRM,2019-10-25,2020-01-22,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200122_val.png,0.0067079574801027775,-0.010216156020760536,-0.00771736353635788,0.011772608384490013,-0.005923992954194546
CRM,2019-10-30,2020-01-27,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200127_val.png,0.011772608384490013,-0.005923992954194546,0.02122875303030014,-0.01826236955821514,0.016914987936615944
CRM,2019-11-04,2020-01-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200130_val.png,-0.01826236955821514,0.016914987936615944,0.01562531851232052,-0.015247867442667484,0.006662751082330942
CRM,2019-11-07,2020-02-04,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200204_val.png,-0.015247867442667484,0.006662751082330942,-0.00542356027290225,0.018141571432352066,-5.287788007990457e-05
CRM,2019-11-12,2020-02-07,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200207_val.png,0.018141571432352066,-5.287788007990457e-05,0.0018490641377866268,-0.004337483551353216,0.006920442916452885
CRM,2019-11-15,2020-02-12,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200212_val.png,-0.004337483551353216,0.006920442916452885,0.005983641836792231,0.009271865710616112,0.002537349471822381
CRM,2019-11-20,2020-02-18,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200218_val.png,0.009271865710616112,0.002537349471822381,-0.02016471140086651,-0.018964983522892,-0.025436408817768097
CRM,2019-11-25,2020-02-21,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200221_val.png,-0.018964983522892,-0.025436408817768097,-0.013328347355127335,-0.03829309344291687,-0.01021757535636425
CRM,2019-11-29,2020-02-26,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200226_val.png,-0.03829309344291687,-0.01021757535636425,0.03664426505565643,-0.042707208544015884,0.03663540631532669
CRM,2019-12-04,2020-03-02,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200302_val.png,-0.042707208544015884,0.03663540631532669,-0.035278353840112686,-0.03308860957622528,-0.08168451488018036
CRM,2019-12-09,2020-03-05,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200305_val.png,-0.03308860957622528,-0.08168451488018036,0.06484434008598328,-0.042866870760917664,-0.0947992131114006
CRM,2019-12-12,2020-03-10,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200310_val.png,-0.042866870760917664,-0.0947992131114006,0.049876827746629715,-0.1730266809463501,0.08568306267261505
CRM,2019-12-17,2020-03-13,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200313_val.png,-0.1730266809463501,0.08568306267261505,-0.02376260608434677,0.05315936729311943,-0.00078906788257882
CRM,2019-12-20,2020-03-18,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200318_val.png,0.05315936729311943,-0.00078906788257882,0.008361073210835457,0.08926237374544144,-0.04377153515815735
CRM,2019-12-26,2020-03-23,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200323_val.png,0.08926237374544144,-0.04377153515815735,0.05084099620580673,-0.05807504057884216,0.026028171181678772
CRM,2019-12-31,2020-03-26,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200326_val.png,-0.05807504057884216,0.026028171181678772,-0.03996039181947708,-0.07138694077730179,0.0019375518895685673
CRM,2020-01-06,2020-03-31,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200331_val.png,-0.07138694077730179,0.0019375518895685673,-7.44518474675715e-05,0.09401653707027435,-0.016950717195868492
CRM,2020-01-09,2020-04-03,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200403_val.png,0.09401653707027435,-0.016950717195868492,0.040857840329408646,0.022443445399403572,-0.013353072106838226
CRM,2020-01-14,2020-04-08,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200408_val.png,0.022443445399403572,-0.013353072106838226,0.0335933081805706,-0.013276508077979088,0.009146503172814846
CRM,2020-01-17,2020-04-14,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200414_val.png,-0.013276508077979088,0.009146503172814846,0.03478829190135002,0.0008605323382653296,-0.07791505008935928
CRM,2020-01-23,2020-04-17,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200417_val.png,0.0008605323382653296,-0.07791505008935928,0.02349960431456566,-0.015824563801288605,0.01478600688278675
CRM,2020-01-28,2020-04-22,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200422_val.png,-0.015824563801288605,0.01478600688278675,0.02342779003083706,-0.020315350964665413,0.03792254626750946
CRM,2020-01-31,2020-04-27,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200427_val.png,-0.020315350964665413,0.03792254626750946,0.009429935365915298,-0.035062652081251144,0.03209437429904938
CRM,2020-02-05,2020-04-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200430_val.png,-0.035062652081251144,0.03209437429904938,0.010963400825858116,0.0025694372598081827,0.03735782206058502
CRM,2020-02-10,2020-05-05,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200505_val.png,0.0025694372598081827,0.03735782206058502,0.03470562398433685,0.03776559606194496,-0.028485311195254326
CRM,2020-02-13,2020-05-08,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200508_val.png,0.03776559606194496,-0.028485311195254326,-0.045517392456531525,-0.01568473130464554,0.02559770829975605
CRM,2020-02-19,2020-05-13,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200513_val.png,-0.01568473130464554,0.02559770829975605,0.006805715151131153,0.020314006134867668,0.005042931996285915
CRM,2020-02-24,2020-05-18,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200518_val.png,0.020314006134867668,0.005042931996285915,-0.009483588859438896,0.014669912867248058,-0.0075063141994178295
CRM,2020-02-27,2020-05-21,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200521_val.png,0.014669912867248058,-0.0075063141994178295,0.000453103770269081,0.025162076577544212,-0.03546411171555519
CRM,2020-03-03,2020-05-27,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200527_val.png,0.025162076577544212,-0.03546411171555519,0.008942106738686562,-0.01215109508484602,0.004352563992142677
CRM,2020-03-06,2020-06-01,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200601_val.png,-0.01215109508484602,0.004352563992142677,-0.020495478063821793,0.014132054522633553,0.015238716267049313
CRM,2020-03-11,2020-06-04,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200604_val.png,0.014132054522633553,0.015238716267049313,-0.011335600167512894,0.04228746518492699,-0.05677085369825363
CRM,2020-03-16,2020-06-09,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200609_val.png,0.04228746518492699,-0.05677085369825363,0.017629215493798256,0.01979031041264534,0.01041531004011631
CRM,2020-03-19,2020-06-12,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200612_val.png,0.01979031041264534,0.01041531004011631,0.005084569565951824,0.033927276730537415,-0.0037906134966760874
CRM,2020-03-24,2020-06-17,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200617_val.png,0.033927276730537415,-0.0037906134966760874,0.024829590693116188,-0.013606366701424122,-0.018740037456154823
CRM,2020-03-27,2020-06-22,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200622_val.png,-0.013606366701424122,-0.018740037456154823,0.014924452640116215,-0.027834156528115273,0.0008731242269277573
CRM,2020-04-01,2020-06-25,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200625_val.png,-0.027834156528115273,0.0008731242269277573,0.021583959460258484,0.024050524458289146,0.00332969450391829
CRM,2020-04-06,2020-06-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200630_val.png,0.024050524458289146,0.00332969450391829,0.026599902659654617,-0.006800330709666014,0.019664829596877098
CRM,2020-04-09,2020-07-06,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200706_val.png,-0.006800330709666014,0.019664829596877098,0.0022941508796066046,-0.009308910928666592,-0.05445278808474541
CRM,2020-04-15,2020-07-09,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200709_val.png,-0.009308910928666592,-0.05445278808474541,0.006456756964325905,-0.007785025518387556,-0.01381178293377161
CRM,2020-04-20,2020-07-14,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200714_val.png,-0.007785025518387556,-0.01381178293377161,0.012162275612354279,0.038189925253391266,-0.02223523147404194
CRM,2020-04-23,2020-07-17,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200717_val.png,0.038189925253391266,-0.02223523147404194,0.002669390058144927,-0.014584963209927082,-0.0002652308903634548
CRM,2020-04-28,2020-07-22,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200722_val.png,-0.014584963209927082,-0.0002652308903634548,0.013019027188420296,-0.007674957625567913,0.021456802263855934
CRM,2020-05-01,2020-07-27,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200727_val.png,-0.007674957625567913,0.021456802263855934,-0.009914176538586617,0.016298381611704826,0.041911471635103226
CRM,2020-05-06,2020-07-30,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200730_val.png,0.016298381611704826,0.041911471635103226,-0.008798870258033276,0.0060883741825819016,0.025096949189901352
CRM,2020-05-11,2020-08-04,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200804_val.png,0.0060883741825819016,0.025096949189901352,-0.03297432139515877,-0.01953805238008499,-0.026572294533252716
CRM,2020-05-14,2020-08-07,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200807_val.png,-0.01953805238008499,-0.026572294533252716,0.003276048693805933,0.012997913174331188,-0.00864647701382637
CRM,2020-05-19,2020-08-12,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200812_val.png,0.012997913174331188,-0.00864647701382637,0.016812287271022797,0.03628595173358917,0.005377408117055893
CRM,2020-05-22,2020-08-17,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200817_val.png,0.03628595173358917,0.005377408117055893,0.02122505009174347,-0.009495563805103302,0.004471268970519304
CRM,2020-05-28,2020-08-20,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200820_val.png,-0.009495563805103302,0.004471268970519304,0.035762686282396317,0.23146797716617584,0.014581768773496151
CRM,2020-06-02,2020-08-25,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200825_val.png,0.23146797716617584,0.014581768773496151,-0.019071858376264572,0.005701164714992046,0.031055031344294548
CRM,2020-06-05,2020-08-28,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200828_val.png,0.005701164714992046,0.031055031344294548,-0.01634620688855648,-0.04313018545508385,-0.03968117758631706
CRM,2020-06-10,2020-09-02,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200902_val.png,-0.04313018545508385,-0.03968117758631706,-0.05416974425315857,0.037262801080942154,-0.010557470843195915
CRM,2020-06-15,2020-09-08,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200908_val.png,0.037262801080942154,-0.010557470843195915,-0.019149087369441986,0.014456902630627155,0.020228656008839607
CRM,2020-06-18,2020-09-11,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200911_val.png,0.014456902630627155,0.020228656008839607,-0.004300396889448166,-0.024520041421055794,-0.007182317320257425
CRM,2020-06-23,2020-09-16,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200916_val.png,-0.024520041421055794,-0.007182317320257425,0.0093065882101655,0.01107898447662592,-0.0487518236041069
CRM,2020-06-26,2020-09-21,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200921_val.png,0.01107898447662592,-0.0487518236041069,0.006588696502149105,0.021612783893942833,0.016060499474406242
CRM,2020-07-01,2020-09-24,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200924_val.png,0.021612783893942833,0.016060499474406242,0.003157130442559719,0.015518486499786377,0.008439537137746811
CRM,2020-07-07,2020-09-29,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20200929_val.png,0.015518486499786377,0.008439537137746811,-0.02234284020960331,0.014738542027771473,-0.005541505757719278
CRM,2020-07-10,2020-10-02,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201002_val.png,0.014738542027771473,-0.005541505757719278,0.038583945482969284,0.0009227221016772091,0.021893691271543503
CRM,2020-07-15,2020-10-07,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201007_val.png,0.0009227221016772091,0.021893691271543503,0.004089678172022104,-0.0008990447968244553,-0.018916312605142593
CRM,2020-07-20,2020-10-12,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201012_val.png,-0.0008990447968244553,-0.018916312605142593,-0.01582171395421028,0.00321537465788424,-0.013786339201033115
CRM,2020-07-23,2020-10-15,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201015_val.png,0.00321537465788424,-0.013786339201033115,0.0037574900779873133,-0.0068208808079361916,-0.01809932291507721
CRM,2020-07-28,2020-10-20,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201020_val.png,-0.0068208808079361916,-0.01809932291507721,0.0033987117931246758,-0.034683678299188614,0.03380512073636055
CRM,2020-07-31,2020-10-23,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201023_val.png,-0.034683678299188614,0.03380512073636055,-0.048584431409835815,-0.005425082053989172,-0.020750196650624275
CRM,2020-08-05,2020-10-28,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201028_val.png,-0.005425082053989172,-0.020750196650624275,0.000774660031311214,0.019933365285396576,0.05580803006887436
CRM,2020-08-10,2020-11-02,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201102_val.png,0.019933365285396576,0.05580803006887436,0.03711088001728058,-0.0002690393303055316,-0.003349828999489546
CRM,2020-08-13,2020-11-05,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201105_val.png,-0.0002690393303055316,-0.003349828999489546,-0.04585172235965729,0.0259858388453722,-0.01890445500612259
CRM,2020-08-18,2020-11-10,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201110_val.png,0.0259858388453722,-0.01890445500612259,0.00036077204276807606,0.0015218264888972044,0.024820465594530106
CRM,2020-08-21,2020-11-13,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201113_val.png,0.0015218264888972044,0.024820465594530106,0.003857172792777419,0.028709739446640015,-0.025293586775660515
CRM,2020-08-26,2020-11-18,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201118_val.png,0.028709739446640015,-0.025293586775660515,-0.0015513499965891242,0.012343931011855602,-0.05524786561727524
CRM,2020-08-31,2020-11-23,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201123_val.png,0.012343931011855602,-0.05524786561727524,0.0032763706985861063,-0.007417499553412199,-0.018270034343004227
CRM,2020-09-03,2020-11-27,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201127_val.png,-0.007417499553412199,-0.018270034343004227,-0.08908142894506454,0.0008602151065133512,0.02188839204609394
CRM,2020-09-09,2020-12-02,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201202_val.png,0.0008602151065133512,0.02188839204609394,0.008113634772598743,0.0007024321821518242,-0.032516300678253174
CRM,2020-09-14,2020-12-07,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201207_val.png,0.0007024321821518242,-0.032516300678253174,0.010597857646644115,-0.002245476236566901,-0.00518381129950285
CRM,2020-09-17,2020-12-10,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201210_val.png,-0.002245476236566901,-0.00518381129950285,-0.005074542947113514,0.01563904993236065,0.010232771746814251
CRM,2020-09-22,2020-12-15,val,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201215_val.png,0.01563904993236065,0.010232771746814251,0.006661544553935528,-0.004230013117194176,0.020540885627269745
CRM,2020-09-25,2020-12-18,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201218_val.png,-0.004230013117194176,0.020540885627269745,-0.01631087251007557,-0.007281424943357706,-0.005061952862888575
CRM,2020-09-30,2020-12-23,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201223_val.png,-0.007281424943357706,-0.005061952862888575,-0.009751810692250729,-0.00026974777574650943,0.0005843616090714931
CRM,2020-10-05,2020-12-29,val,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20201229_val.png,-0.00026974777574650943,0.0005843616090714931,-0.010026278905570507,0.005477233324199915,-0.024540267884731293
CRM,2020-10-08,2021-01-04,test,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210104_test.png,0.005477233324199915,-0.024540267884731293,0.008430704474449158,0.018454229459166527,-0.017216350883245468
CRM,2020-10-13,2021-01-07,test,0,0,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210107_test.png,0.018454229459166527,-0.017216350883245468,-0.01258748210966587,0.012266697362065315,-0.011895570904016495
CRM,2020-10-16,2021-01-12,test,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210112_test.png,0.012266697362065315,-0.011895570904016495,-0.011475612409412861,0.016841523349285126,0.030352171510457993
CRM,2020-10-21,2021-01-15,test,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210115_test.png,0.016841523349285126,0.030352171510457993,-0.005700067151337862,0.01607392728328705,0.000664172344841063
CRM,2020-10-26,2021-01-21,test,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210121_test.png,0.01607392728328705,0.000664172344841063,0.001503826235421002,-0.0065626343712210655,0.007622798904776573
CRM,2020-10-29,2021-01-26,test,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210126_test.png,-0.0065626343712210655,0.007622798904776573,-0.004158745985478163,0.012774941511452198,0.024814311414957047
CRM,2020-11-03,2021-01-29,test,1,1,/home/pepegius/15.C51_project2_technicalanalysis/images/gaf/CRM_20210129_test.png,0.012774941511452198,0.024814311414957047,0.002643811982125044,0.013367373496294022,0.003816558513790369
